20,IWD,3.3
20,IWA,4.2
20,LBH,1.9
20,LBD,3.1
20,LBA,4.2
20,PSH,1.94
20,PSD,3.4
20,PSA,4.5
20,WHH,1.8
20,WHD,3.3
20,WHA,4.33
20,SJH,1.9
20,SJD,3.2
20,SJA,4.33
20,VCH,1.95
20,VCD,3.4
20,VCA,4.33
20,Bb1X2,47
20,BbMxH,1.96
20,BbAvH,1.88
20,BbMxD,3.65
20,BbAvD,3.24
20,BbMxA,4.65
20,BbAvA,4.35
20,BbOU,36
20,BbMx>2.5,2.42
20,BbAv>2.5,2.24
20,BbMx<2.5,1.71
20,BbAv<2.5,1.6
20,BbAH,21
20,BbAHh,-0.5
20,BbMxAHH,1.97
20,BbAvAHH,1.92
20,BbMxAHA,1.98
20,BbAvAHA,1.91
21,Date,31/08/14
21,HomeTeam,Benfica
21,AwayTeam,Sp Lisbon
21,FTHG,1
21,FTAG,1
21,FTR,D
21,HTHG,1
21,HTAG,1
21,HTR,D
21,B365H,1.8
21,B365D,3.5
21,B365A,4.5
21,BWH,1.78
21,BWD,3.6
21,BWA,4.1
21,IWH,1.8
21,IWD,3.2
21,IWA,4
21,LBH,1.8
21,LBD,3.25
21,LBA,4.33
21,PSH,1.89
21,PSD,3.56
21,PSA,4.55
21,WHH,1.75
21,WHD,3.4
21,WHA,4.8
21,SJH,1.8
21,SJD,3.3
21,SJA,4.33
21,VCH,1.87
21,VCD,3.5
21,VCA,4.6
21,Bb1X2,47
21,BbMxH,1.89
21,BbAvH,1.82
21,BbMxD,3.75
21,BbAvD,3.4
21,BbMxA,4.9
21,BbAvA,4.35
21,BbOU,41
21,BbMx>2.5,2.25
21,BbAv>2.5,2.11
21,BbMx<2.5,1.8
21,BbAv<2.5,1.69
21,BbAH,20
21,BbAHh,-0.5
21,BbMxAHH,1.9
21,BbAvAHH,1.84
21,BbMxAHA,2.05
21,BbAvAHA,1.99
22,Date,31/08/14
22,HomeTeam,Gil Vicente
22,AwayTeam,Maritimo
22,FTHG,1
22,FTAG,2
22,FTR,A
22,HTHG,1
22,HTAG,0
22,HTR,H
22,B365H,2.7
22,B365D,3.2
22,B365A,2.6
22,BWH,2.5
22,BWD,3.25
22,BWA,2.7
22,IWH,2.5
22,IWD,3.1
22,IWA,2.6
22,LBH,2.65
22,LBD,3
22,LBA,2.65
22,PSH,2.87
22,PSD,3.17
22,PSA,2.73
22,WHH,2.62
22,WHD,2.9
22,WHA,2.75
22,SJH,2.75
22,SJD,3.13
22,SJA,2.5
22,VCH,2.88
22,VCD,3.2
22,VCA,2.62
22,Bb1X2,48
22,BbMxH,2.9
22,BbAvH,2.73
22,BbMxD,3.25
22,BbAvD,3.06
22,BbMxA,2.82
22,BbAvA,2.61
22,BbOU,37
22,BbMx>2.5,2.62
22,BbAv>2.5,2.39
22,BbMx<2.5,1.59
22,BbAv<2.5,1.53
22,BbAH,24
22,BbAHh,0
22,BbMxAHH,2.05
22,BbAvAHH,1.97
22,BbMxAHA,1.91
22,BbAvAHA,1.85
23,Date,31/08/14
23,HomeTeam,Nacional
23,AwayTeam,Arouca
23,FTHG,2
23,FTAG,0
23,FTR,H
23,HTHG,1
23,HTAG,0
23,HTR,H
23,B365H,1.8
23,B365D,3.5
23,B365A,4.5
23,BWH,1.83
23,BWD,3.4
23,BWA,4.2
23,IWH,1.85
23,IWD,3.2
23,IWA,3.8
23,LBH,1.85
23,LBD,3.1
23,LBA,4.33
23,PSH,1.85
23,PSD,3.57
23,PSA,4.74
23,WHH,1.83
23,WHD,3.1
23,WHA,4.5
23,SJH,1.83
23,SJD,3.3
23,SJA,4.33
23,VCH,1.85
23,VCD,3.5
23,VCA,4.75
23,Bb1X2,48
23,BbMxH,1.91
23,BbAvH,1.83
23,BbMxD,3.57
23,BbAvD,3.32
23,BbMxA,4.9
23,BbAvA,4.37
